type,amount,nameOrig,oldBalanceOrig,newBalanceOrig,nameDest,oldBalanceDest,newBalanceDest,isFraud,isFlaggedFraud
CASH_OUT,73716.54,C1075788031,0.0,0.0,C888005223,1243447.29,1436827.56,0,0
CASH_OUT,233207.64,C301638180,52134.16,0.0,C323302928,717277.68,1044471.1,0,0
TRANSFER,32690.68,C1813633369,32690.68,0.0,C586649123,0.0,0.0,1,0
CASH_OUT,2394623.8,C1374141932,2394623.8,0.0,C2044636303,4678162.27,7072786.07,1,0
CASH_OUT,324561.63,C1364739835,0.0,0.0,C294252921,1094849.1,789634.89,0,0
CASH_OUT,762782.66,C1357888616,762782.66,0.0,C1949432790,0.0,762782.66,1,0
CASH_OUT,645135.6,C838054431,645135.6,0.0,C371291592,162359.56,807495.15,1,0
TRANSFER,55740.39,C1190793859,55740.39,0.0,C31746489,0.0,0.0,1,0
TRANSFER,891944.51,C1150010764,891944.51,0.0,C21652868,0.0,0.0,1,0
CASH_OUT,122377.68,C1632677830,211812.91,89435.23,C1394526584,223900.19,618730.52,0,0
CASH_OUT,246288.72,C1733878651,51236.0,0.0,C1340201053,23636.0,269924.72,0,0
CASH_OUT,45756.23,C1042891691,0.0,0.0,C392292416,1393202.52,3420103.09,0,0
CASH_OUT,13659.45,C443989822,13659.45,0.0,C1408237978,474620.98,488280.42,1,0
CASH_OUT,10000000.0,C23198921,10000000.0,0.0,C486186579,526160.19,10526160.19,1,0
CASH_OUT,78762.76,C277589052,0.0,0.0,C803116137,23095697.04,23768107.88,0,0
TRANSFER,1001446.44,C1562259675,1001446.44,0.0,C1017072686,0.0,0.0,1,0
CASH_OUT,342464.49,C907875994,42202.0,0.0,C611621587,1452.0,343916.49,0,0
TRANSFER,289469.26,C92239260,701937.22,412467.96,C1745096940,3323138.34,6746103.64,0,0
CASH_OUT,345929.29,C82974414,25503.0,0.0,C1572469200,80108.0,426037.29,0,0
CASH_OUT,127905.82,C1679438122,127905.82,0.0,C548284315,0.0,127905.82,1,0
TRANSFER,42136.28,C866529530,5334735.48,5292599.2,C837659261,46303.0,57472.15,0,0
CASH_OUT,415456.42,C722501694,6747.0,0.0,C1918034924,128891.0,1096437.03,0,0
CASH_OUT,5903457.39,C1826922858,5903457.39,0.0,C461663138,25879.97,5929337.36,1,0
TRANSFER,1760061.57,C1704841255,1760061.57,0.0,C1345313578,0.0,0.0,1,0
CASH_OUT,161804.68,C1155447996,161804.68,0.0,C500475172,22621.89,184426.57,1,0
CASH_OUT,384534.48,C540361509,16191.0,0.0,C22448303,1909260.34,2293794.81,0,0
CASH_OUT,2050727.81,C992917413,2050727.81,0.0,C104038589,0.0,2050727.81,1,0
CASH_OUT,30017.69,C669501311,171967.32,141949.63,C1504109395,1498209.32,1528227.01,0,0
CASH_OUT,254564.81,C952265131,254564.81,0.0,C502635125,1998631.83,2253196.63,1,0
CASH_OUT,233599.3,C959170426,17280.0,0.0,C50569353,51973.0,68622.91,0,0
CASH_OUT,298259.74,C2097050890,0.0,0.0,C1721246982,2575739.64,8953314.93,0,0
CASH_OUT,325668.67,C460734138,325668.67,0.0,C431204318,0.0,325668.67,1,0
TRANSFER,5141769.94,C41354044,5141769.94,0.0,C1312570862,0.0,0.0,1,0
CASH_OUT,33812.5,C867722378,3653.0,0.0,C1337563431,100645.27,134457.77,0,0
CASH_OUT,263588.69,C949600908,0.0,0.0,C732929122,2221293.55,2942620.71,0,0
CASH_OUT,235045.61,C2112629405,0.0,0.0,C381390837,1353134.08,3886893.37,0,0
TRANSFER,10000000.0,C1756917426,29585040.37,19585040.37,C1192036077,0.0,0.0,1,0
TRANSFER,194180.11,C953989507,194180.11,0.0,C2123949636,0.0,0.0,1,0
TRANSFER,329561.23,C983498794,0.0,0.0,C1917485266,1071970.94,1936024.16,0,0
CASH_OUT,32282.57,C123674777,14375.74,0.0,C1049817027,97055.04,60738.03,0,0
TRANSFER,703882.14,C1086283812,703882.14,0.0,C575658952,0.0,0.0,1,0
CASH_OUT,384309.28,C320119463,12980.0,0.0,C2072201071,105613.0,512119.61,0,0
CASH_OUT,145982.36,C1179343687,145982.36,0.0,C517557051,800.0,0.0,1,0
CASH_OUT,455594.8,C795600289,140758.06,0.0,C1083142315,1078062.48,1930535.01,0,0
CASH_OUT,80716.29,C750947133,132.0,0.0,C67789002,207086.0,163788.93,0,0
CASH_OUT,256773.54,C1774690057,0.0,0.0,C1971489295,888447.97,0.0,0,0
CASH_OUT,241806.31,C1399359912,0.0,0.0,C1552859894,694699.59,3018034.04,0,0
CASH_OUT,294053.76,C424072886,7002.0,0.0,C1683963531,0.0,737672.36,0,0
CASH_OUT,4666.6,C2013815484,0.0,0.0,C2140998089,487138.88,339321.35,0,0
CASH_OUT,32935.25,C2017409191,32935.25,0.0,C1772041191,0.0,32935.25,1,0
CASH_OUT,8055.06,C1544350298,8055.06,0.0,C912405348,0.0,8055.06,1,0
CASH_OUT,189556.86,C864936220,432238.94,242682.08,C777863332,341432.53,585930.77,0,0
CASH_OUT,266705.2,C1312417882,0.0,0.0,C1998750048,553336.6,576728.33,0,0
CASH_OUT,29586.72,C753602291,23591.0,0.0,C1753128715,17977.86,0.0,0,0
CASH_OUT,174835.83,C1668435485,1097394.94,922559.11,C1459693562,142406.28,71863.87,0,0
TRANSFER,747282.4,C1695793096,747282.4,0.0,C849010584,0.0,0.0,1,0
TRANSFER,205129.12,C1107458985,205129.12,0.0,C1531477011,0.0,0.0,1,0
CASH_OUT,9345700.07,C399518124,9345700.07,0.0,C2125071302,8922060.43,18267760.5,1,0
CASH_OUT,3221.28,C1373341725,0.0,0.0,C1383195827,34805.0,38026.28,0,0
TRANSFER,97661.94,C1827344889,29749.0,0.0,C407757655,40662.0,0.0,0,0
CASH_OUT,32457.65,C2094645586,0.0,0.0,C2007149130,460892.06,493349.71,0,0
CASH_OUT,155851.55,C569598230,0.0,0.0,C1186449563,2634327.38,2790178.93,0,0
CASH_OUT,20842.92,C1270123397,20842.92,0.0,C450191991,118111.75,138954.67,1,0
CASH_OUT,143710.31,C589764410,370018.23,226307.93,C35126588,10386360.93,10813194.63,0,0
TRANSFER,500315.31,C730539922,0.0,0.0,C1083142315,1859578.94,4094687.06,0,0
TRANSFER,240804.43,C1517554146,903.0,0.0,C1057152052,86736.0,25027.89,0,0
TRANSFER,1755646.72,C538375433,0.0,0.0,C932583850,2719172.89,4410975.57,0,0
TRANSFER,149535.0,C1318978641,149535.0,0.0,C1092574222,0.0,0.0,1,0
TRANSFER,43928.31,C1832804428,43928.31,0.0,C1373339236,0.0,0.0,1,0
CASH_OUT,2319926.01,C1629072698,2319926.01,0.0,C1470265305,843706.68,3163632.69,1,0
CASH_OUT,1016540.35,C1455982049,1016540.35,0.0,C1613524189,4463851.64,5700161.74,1,0
CASH_OUT,620512.76,C2009642313,620512.76,0.0,C826590621,0.0,620512.76,1,0
TRANSFER,1185179.07,C487443711,116569.0,0.0,C2116153614,0.0,2149801.99,0,0
TRANSFER,108793.25,C1549553453,21399.0,0.0,C2022973332,0.0,108793.25,0,0
CASH_OUT,498960.91,C1957078537,0.0,0.0,C1360767589,608612.15,2107965.39,0,0
CASH_OUT,104934.08,C36640669,65427.0,0.0,C1104197405,2532702.62,4301676.96,0,0
CASH_OUT,27320.2,C479734028,0.0,0.0,C614685048,79191.11,0.0,0,0
CASH_OUT,208004.96,C643050567,0.0,0.0,C9916873,503850.18,790472.9,0,0
CASH_OUT,1778520.7,C72958099,1778520.7,0.0,C1226050355,0.0,1778520.7,1,0
TRANSFER,41428.9,C1550289532,41428.9,0.0,C1640654311,0.0,0.0,1,0
CASH_OUT,23134.17,C2058293916,23134.17,0.0,C584398732,0.0,23134.17,1,0
CASH_OUT,327739.84,C677878418,0.0,0.0,C1950696591,1789970.35,3974762.24,0,0
TRANSFER,567729.52,C317779855,567729.52,0.0,C1088161711,0.0,0.0,1,0
CASH_OUT,361533.95,C1223394422,17508.21,0.0,C854139074,924944.4,1286478.35,0,0
CASH_OUT,108589.56,C104993916,0.0,0.0,C1234612952,2472209.59,2778471.64,0,0
TRANSFER,729214.48,C1979485247,657827.0,0.0,C1174600239,0.0,729214.48,0,0
CASH_OUT,145138.11,C2057174572,5044.0,0.0,C1210879412,0.0,145138.11,0,0
CASH_OUT,2253811.33,C1631859649,2253811.33,0.0,C526945673,0.0,2253811.33,1,0
CASH_OUT,124913.25,C167779761,20116.0,0.0,C358804045,529406.82,785894.29,0,0
TRANSFER,101370.76,C565887400,0.0,0.0,C451111351,8862820.95,13101828.29,0,0
TRANSFER,5469910.99,C1540627735,5469910.99,0.0,C1584956712,0.0,0.0,1,0
TRANSFER,146681.74,C1791664104,146681.74,0.0,C84868382,0.0,0.0,1,0
TRANSFER,2149976.69,C1907685273,2149976.69,0.0,C2107203461,0.0,0.0,1,0
CASH_OUT,261131.76,C117641171,0.0,0.0,C593210287,2104479.89,2724575.25,0,0
CASH_OUT,42357.29,C1281681134,0.0,0.0,C111636207,3763219.68,3805576.97,0,0
CASH_OUT,75359.52,C1269555311,171396.76,96037.24,C400720732,99910.0,45394.67,0,0
TRANSFER,1168274.14,C1604466708,1168274.14,0.0,C1732055737,0.0,0.0,1,0
TRANSFER,860911.05,C457241866,110339.13,0.0,C767904468,0.0,313222.72,0,0
CASH_OUT,1409248.64,C1173095546,1409248.64,0.0,C1935607545,914125.46,2323374.1,1,0
TRANSFER,574588.22,C546087307,574588.22,0.0,C2079015862,0.0,0.0,1,0
TRANSFER,192556.16,C350803686,0.0,0.0,C1857357520,680335.36,1334690.59,0,0
CASH_OUT,291015.98,C468665334,0.0,0.0,C1452722471,3226596.59,3197038.27,0,0
CASH_OUT,20493.58,C569244768,607269.0,586775.42,C1096187131,350119.97,1082360.57,0,0
CASH_OUT,1035401.2,C1689112462,1035401.2,0.0,C353554883,4906677.4,5942078.6,1,0
CASH_OUT,1102791.66,C1074110688,1102791.66,0.0,C528690672,2677101.89,3779893.55,1,0
CASH_OUT,9996886.64,C887830623,9996886.64,0.0,C1319987164,20429.76,10017316.4,1,0
CASH_OUT,40684.97,C1985938863,10782.14,0.0,C1291286504,49530.0,66575.5,0,0
CASH_OUT,6558087.93,C89412579,6558087.93,0.0,C733817123,0.0,6558087.93,1,0
CASH_OUT,29029.93,C1219717981,181532.49,152502.56,C1616972331,13495.53,42525.46,0,0
TRANSFER,140333.35,C753726287,140333.35,0.0,C1558494610,0.0,0.0,1,0
TRANSFER,40043.74,C1850753027,40043.74,0.0,C995702691,0.0,0.0,1,0
CASH_OUT,97803.46,C81606260,16441.0,0.0,C1058820280,157703.83,26953.61,0,0
TRANSFER,22025.14,C1423921623,22025.14,0.0,C1580835462,0.0,0.0,1,0
CASH_OUT,556720.82,C1521556505,556720.82,0.0,C1224252499,2525193.48,3081914.29,1,0
CASH_OUT,197644.98,C284861788,0.0,0.0,C1485516154,10546017.54,11477233.99,0,0
CASH_OUT,10000000.0,C1666917384,10000000.0,0.0,C779798347,3485891.28,13485891.28,1,0
CASH_OUT,459343.74,C1590913388,50717.0,0.0,C634440506,154628.64,2310987.68,0,0
CASH_OUT,263470.87,C675709282,0.0,0.0,C1262822392,17530561.03,17993742.14,0,0
CASH_OUT,11740.11,C1694072990,0.0,0.0,C1549086472,416421.19,801366.03,0,0
CASH_OUT,684174.46,C810055905,684174.46,0.0,C1167066573,455610.6,1139785.06,1,0
CASH_OUT,11916.76,C909777411,97069.73,85152.97,C1538264524,229443.87,555348.58,0,0
TRANSFER,249740.75,C1062181581,2748.22,0.0,C968113504,6072.0,241220.25,0,0
TRANSFER,999702.92,C826884252,0.0,0.0,C1504109395,1665902.1,2554285.76,0,0
TRANSFER,338528.85,C771785986,596.0,0.0,C1917105166,73945.0,0.0,0,0
CASH_OUT,209434.06,C1751089113,1.0,0.0,C599265282,10685.0,840007.73,0,0
CASH_OUT,130866.06,C2060743891,21672.0,0.0,C534523205,0.0,130866.06,0,0
CASH_OUT,690431.95,C771148965,0.0,0.0,C1134701218,3326966.08,4000625.91,0,0
TRANSFER,1649130.54,C893274539,0.0,0.0,C1782113663,6002040.86,7662734.75,0,0
CASH_OUT,5618179.9,C770353571,5618179.9,0.0,C1829458210,0.0,5618179.9,1,0
CASH_OUT,135212.39,C868577882,110181.0,0.0,C2068615081,0.0,3018889.19,0,0
TRANSFER,408724.54,C970648981,408724.54,0.0,C1224906494,0.0,0.0,1,0
CASH_OUT,65006.66,C1713994595,0.0,0.0,C339099861,232929.44,158489.25,0,0
TRANSFER,221452.04,C1997625595,0.0,0.0,C22805895,277459.65,651524.92,0,0
CASH_OUT,124174.4,C1700950779,28342.0,0.0,C157316544,856747.45,1094373.33,0,0
TRANSFER,403620.92,C1687441799,0.0,0.0,C1938348365,1561112.7,1992071.23,0,0
CASH_OUT,542222.77,C651782265,542222.77,0.0,C571026687,459408.41,1001631.17,1,0
CASH_OUT,169079.88,C123745241,0.0,0.0,C1317731757,1042258.72,322519.15,0,0
TRANSFER,511379.9,C1032127043,511379.9,0.0,C946777990,0.0,0.0,1,0
CASH_OUT,55954.02,C1647091919,7695.38,0.0,C1672819316,260096.0,33750.43,0,0
CASH_OUT,3284197.88,C198379281,3284197.88,0.0,C857746237,200942.08,3485139.96,1,0
CASH_OUT,8950011.46,C780587384,8950011.46,0.0,C602293403,3501917.61,12451929.08,1,0
CASH_OUT,71248.08,C1910930902,16551.35,0.0,C1348373832,209546.0,1072919.03,0,0
CASH_OUT,118577.0,C355447775,29655.84,0.0,C1343642221,212461.0,0.0,0,0
CASH_OUT,457789.14,C629419411,457789.14,0.0,C1272218785,0.0,457789.14,1,0
CASH_OUT,26953.72,C659520458,1188057.36,1161103.63,C304909156,145226.0,306928.93,0,0
TRANSFER,362124.88,C1041427071,0.0,0.0,C329829198,4496702.45,5102121.72,0,0
CASH_OUT,75377.76,C542951409,20207.0,0.0,C280960713,127039.09,308349.73,0,0
CASH_OUT,75059.09,C562149549,0.0,0.0,C929286459,1453935.57,1528994.66,0,0
CASH_OUT,460436.43,C568175103,460436.43,0.0,C283083073,0.0,460436.43,1,0
CASH_OUT,295243.17,C733330909,0.0,0.0,C665576141,14786300.22,15708104.54,0,0
CASH_OUT,188400.58,C847716210,0.0,0.0,C787033725,4600847.35,6341880.67,0,0
CASH_OUT,140315.25,C510826328,0.0,0.0,C1656107232,205051.13,320594.06,0,0
CASH_OUT,287495.44,C727239324,15208.0,0.0,C323302928,17860.2,717277.68,0,0
TRANSFER,42208.82,C1846914907,0.0,0.0,C2014517831,242280.42,443801.9,0,0
TRANSFER,116427.96,C1898181887,52219.0,0.0,C1197606915,1188125.25,681876.36,0,0
TRANSFER,257091.39,C806112324,0.0,0.0,C1696758742,14364208.96,18270232.53,0,0
CASH_OUT,8594499.99,C1414061418,8594499.99,0.0,C161212060,188325.81,8782825.8,1,0
CASH_OUT,230712.58,C2098451555,482465.71,251753.14,C1150610696,1809498.88,2040211.46,0,0
CASH_OUT,288566.81,C936857033,114945.0,0.0,C67985650,378083.02,666649.82,0,0
CASH_OUT,126070.05,C1677738650,8805.97,0.0,C1302931951,882136.76,1740418.55,0,0
CASH_OUT,242473.99,C2026708316,109814.0,0.0,C866970718,0.0,429587.47,0,0
TRANSFER,1468712.51,C2123678763,16755.24,0.0,C1978557426,1581167.12,3492505.9,0,0
CASH_OUT,357882.83,C151669603,357882.83,0.0,C1152228208,901329.73,1259212.55,1,0
TRANSFER,1589614.75,C227497385,1589614.75,0.0,C195200661,0.0,0.0,1,0
TRANSFER,219407.52,C1623202308,219407.52,0.0,C1603892651,0.0,0.0,1,0
TRANSFER,305627.0,C1711670940,305627.0,0.0,C385061535,0.0,0.0,1,0
CASH_OUT,47486.34,C1118809333,90963.56,43477.22,C1435804085,1501855.54,1549341.88,0,0
CASH_OUT,217572.36,C1001696739,0.0,0.0,C2040656033,1220863.88,8124431.39,0,0
CASH_OUT,113602.68,C1651375733,0.0,0.0,C547644464,358801.55,927541.04,0,0
TRANSFER,98830.07,C137453130,498809.2,399979.13,C476800120,49864.36,148694.43,0,0
CASH_OUT,259186.43,C959540138,259186.43,0.0,C388401160,21068.83,280255.26,1,0
CASH_OUT,222269.62,C1501651385,0.0,0.0,C653305407,1849624.33,2309910.68,0,0
TRANSFER,622479.08,C46942399,32114.0,0.0,C2116153614,1185179.07,2149801.99,0,0
CASH_OUT,169293.55,C510484218,0.0,0.0,C1373172466,4890392.99,4791597.89,0,0
TRANSFER,216000.95,C666284351,216000.95,0.0,C1896227461,0.0,0.0,1,0
CASH_OUT,88231.89,C1386650638,0.0,0.0,C1725571079,315433.94,603117.35,0,0
CASH_OUT,8588.11,C697950756,40262.0,31673.89,C1714823857,0.0,0.0,0,0
CASH_OUT,38017.44,C1916949763,0.0,0.0,C388286025,561228.57,1154353.99,0,0
CASH_OUT,5708.65,C1697954278,0.0,0.0,C904861071,31039.0,0.0,0,0
TRANSFER,444189.44,C2000005438,0.0,0.0,C478124129,581031.47,2978988.84,0,0
TRANSFER,2619264.99,C132215769,0.0,0.0,C28588268,4338207.84,6823665.92,0,0
TRANSFER,121626.82,C185016231,121626.82,0.0,C1409959,0.0,0.0,1,0
CASH_OUT,10224.0,C1284098442,10224.0,0.0,C801412408,0.0,10224.0,1,0
TRANSFER,915574.65,C907642562,0.0,0.0,C1404112538,1069027.76,2658931.59,0,0
CASH_OUT,230547.04,C1085944335,0.0,0.0,C2145942542,359869.33,226184.3,0,0
CASH_OUT,371718.9,C51335093,0.0,0.0,C1227688628,472239.56,843958.46,0,0
CASH_OUT,94954.32,C387967599,0.0,0.0,C42229675,304380.11,399334.43,0,0
CASH_OUT,264048.42,C2060561644,537169.95,273121.54,C2022767113,900075.52,1177002.53,0,0
CASH_OUT,212561.33,C1372402810,0.0,0.0,C1205844899,357033.31,569594.63,0,0
CASH_OUT,132158.02,C2098079103,0.0,0.0,C638590716,4069509.88,4592962.92,0,0
CASH_OUT,5032484.73,C253446049,5032484.73,0.0,C57938337,873589.17,5906073.9,1,0
TRANSFER,1980800.05,C1249942022,1980800.05,0.0,C1969956684,0.0,0.0,1,0
CASH_OUT,8013.4,C472702055,37922.04,29908.64,C478124129,98714.61,58452.12,0,0
CASH_OUT,176007.37,C1761527843,176007.37,0.0,C172711572,0.0,176007.37,1,0
CASH_OUT,126325.14,C13418303,5749.0,0.0,C1079491260,1284.2,127609.33,0,0
TRANSFER,140243.54,C30589523,832.0,0.0,C843467284,0.0,306213.48,0,0
CASH_OUT,127570.31,C137165053,0.0,0.0,C1432387181,314877.72,577588.9,0,0
CASH_OUT,1454888.86,C1822149837,1454888.86,0.0,C382918282,278158.89,1733047.75,1,0
CASH_OUT,704328.29,C247084608,704328.29,0.0,C359887652,0.0,704328.29,1,0
TRANSFER,202968.27,C1447646431,202968.27,0.0,C1137974608,0.0,0.0,1,0
CASH_OUT,177625.09,C1892516853,2982.0,0.0,C1579001225,41274.0,103875.29,0,0
CASH_OUT,250488.85,C1674771221,24503.0,0.0,C1005747091,2211.0,135185.1,0,0
TRANSFER,1273496.01,C190220119,613127.69,0.0,C787040724,2132696.75,4039814.03,0,0
CASH_OUT,173744.04,C1913255579,25764.0,0.0,C1808652004,73230.97,246975.01,0,0
CASH_OUT,140523.4,C463234181,140523.4,0.0,C1418628619,25108.13,165631.53,1,0
CASH_OUT,304600.41,C1269392275,662736.56,358136.15,C1146719991,305275.05,867131.39,0,0
TRANSFER,25071.46,C669700766,25071.46,0.0,C1384210339,0.0,0.0,1,0
TRANSFER,293215.24,C2080598145,0.0,0.0,C1373172466,4927607.2,5326469.1,0,0
TRANSFER,3832058.34,C1279307827,3832058.34,0.0,C1124913173,0.0,0.0,1,0
CASH_OUT,159097.67,C1280964072,0.0,0.0,C11003494,14787807.37,15487289.9,0,0
CASH_OUT,99139.27,C457849577,99139.27,0.0,C253226648,28766.55,127905.82,1,0
CASH_OUT,252705.92,C116376601,0.0,0.0,C1696758742,10606697.6,14055266.39,0,0
CASH_OUT,405407.28,C2134141415,132694.0,0.0,C820910648,56051.0,861113.08,0,0
TRANSFER,57204.07,C2080854887,57204.07,0.0,C2001477258,0.0,0.0,1,0
CASH_OUT,25823.14,C11071984,0.0,0.0,C731253803,138267.47,470082.93,0,0
CASH_OUT,436035.29,C1247830341,436035.29,0.0,C44076641,0.0,436035.29,1,0
TRANSFER,2581549.92,C1168747121,2581549.92,0.0,C1191561711,0.0,0.0,1,0
CASH_OUT,171909.33,C348281250,83617.0,0.0,C2070157789,80740.0,0.0,0,0
TRANSFER,203280.85,C1590627375,203280.85,0.0,C272145854,0.0,0.0,1,0
TRANSFER,8443528.7,C1776089845,8443528.7,0.0,C870079370,0.0,0.0,1,0
CASH_OUT,177429.18,C607706509,177429.18,0.0,C1138209414,26853.77,204282.95,1,0
TRANSFER,913898.16,C1280529002,0.0,0.0,C2067546399,202273.8,1318005.5,0,0
CASH_OUT,349544.23,C37255978,0.0,0.0,C653745564,2149849.51,2463244.43,0,0
CASH_OUT,81957.09,C208664263,0.0,0.0,C703568637,134803.42,49506.06,0,0
CASH_OUT,124234.47,C1406346810,0.0,0.0,C1423956695,124738.6,323742.42,0,0
TRANSFER,276574.68,C437864762,14443.0,0.0,C478124129,4757.07,2978988.84,0,0
TRANSFER,213477.88,C1675472964,1209987.61,996509.73,C2133732070,502518.99,1382579.26,0,0
TRANSFER,394605.69,C667718878,394605.69,0.0,C1909363754,0.0,0.0,1,0
CASH_OUT,1503034.86,C1021806883,1503034.86,0.0,C1523189277,18125.1,1521159.97,1,0
CASH_OUT,99100.57,C1533110893,0.0,0.0,C1263845074,563428.62,2486396.91,0,0
CASH_OUT,283334.6,C768084091,26716.03,0.0,C955397163,0.0,283334.6,0,0
CASH_OUT,240069.1,C939830451,0.0,0.0,C686592713,2774091.44,2815509.64,0,0
CASH_OUT,209860.6,C1984264008,466.0,0.0,C1268508281,0.0,328412.28,0,0
CASH_OUT,293470.64,C693010447,293470.64,0.0,C410437994,7670124.43,7963595.07,1,0
TRANSFER,2222097.28,C1233563882,0.0,0.0,C1870252780,8298716.77,10857989.45,0,0
TRANSFER,836224.93,C1186082378,277.0,0.0,C1495001462,1760178.77,2528788.63,0,0
CASH_OUT,57425.06,C999916846,0.0,0.0,C1922859107,256401.95,744722.69,0,0
CASH_OUT,114729.8,C61281454,8378.0,0.0,C776290381,205827.75,320557.55,0,0
CASH_OUT,88293.28,C1978230719,0.0,0.0,C992713622,470510.62,672128.12,0,0
CASH_OUT,434544.54,C376735271,3620.0,0.0,C310737318,2756.43,1022379.45,0,0
CASH_OUT,122027.54,C234225271,154209.0,32181.46,C1985660918,19369.0,141396.54,0,0
TRANSFER,727792.98,C2139851324,727792.98,0.0,C1773055339,0.0,0.0,1,0
TRANSFER,152331.26,C397720555,152331.26,0.0,C1006668962,0.0,0.0,1,0
TRANSFER,401529.35,C330207825,401529.35,0.0,C1825454306,0.0,0.0,1,0
TRANSFER,1122110.87,C578324148,2316.66,0.0,C26334874,2305306.27,4290540.04,0,0
CASH_OUT,204018.28,C1615878341,236.0,0.0,C536171536,50758.64,398490.39,0,0
CASH_OUT,211233.71,C488121204,934620.77,723387.06,C395114097,136737.0,441934.34,0,0
TRANSFER,718576.55,C962937448,0.0,0.0,C405881980,1385412.86,3078509.79,0,0
CASH_OUT,272810.76,C714809316,35305.0,0.0,C1900608493,1434.0,274244.76,0,0
TRANSFER,193879.67,C201467172,922294.03,728414.36,C557030255,76502.12,0.0,0,0
CASH_OUT,138867.46,C528817478,5736.0,0.0,C1977614404,3752.0,180069.25,0,0
TRANSFER,37100.29,C362085592,37100.29,0.0,C1652057111,0.0,0.0,1,0
TRANSFER,5912204.0,C1709845779,5912204.0,0.0,C1035435015,0.0,0.0,1,0
CASH_OUT,63194.62,C767994799,26503.0,0.0,C1772797104,2795.05,65989.67,0,0
CASH_OUT,332017.92,C1969555718,0.0,0.0,C157316544,888985.19,1094373.33,0,0
CASH_OUT,71300.97,C620508119,0.0,0.0,C485500846,408947.09,480248.07,0,0
TRANSFER,1626960.47,C1986550448,0.0,0.0,C451111351,5807540.97,7255066.28,0,0
CASH_OUT,375939.08,C1615480454,101768.0,0.0,C381867730,791.0,376730.08,0,0
CASH_OUT,10000000.0,C731792064,10000000.0,0.0,C1744886336,285336.96,10285336.96,1,0
CASH_OUT,147171.3,C1071705308,147171.3,0.0,C1917732359,1326800.77,1473972.06,1,0
CASH_OUT,79673.72,C1870005088,0.0,0.0,C455218098,402202.0,0.0,0,0
TRANSFER,707899.22,C1928117427,0.0,0.0,C306206744,7173523.49,7801173.17,0,0
TRANSFER,925025.47,C1147252079,423.0,0.0,C700094354,15746.0,940771.47,0,0
CASH_OUT,2231.46,C967408302,2231.46,0.0,C2089340835,0.0,2231.46,1,0
CASH_OUT,91298.55,C628974779,29995.0,0.0,C1073259437,14.33,58352.07,0,0
CASH_OUT,256505.94,C812343857,11287.0,0.0,C103357744,49513.0,381487.88,0,0
TRANSFER,40638.56,C1361184910,294081.02,253442.46,C79708552,52699.0,0.0,0,0
CASH_OUT,341311.37,C658444179,0.0,0.0,C1305075214,519020.08,312635.83,0,0
CASH_OUT,314756.65,C438909887,102924.0,0.0,C1870237274,0.0,1180032.06,0,0
TRANSFER,8639.93,C160052939,8639.93,0.0,C671509828,0.0,0.0,1,0
CASH_OUT,69448.93,C513790493,865.0,0.0,C1100871710,30027.0,204101.65,0,0
TRANSFER,181545.14,C828287936,181545.14,0.0,C1135968742,0.0,0.0,1,0
CASH_OUT,179538.83,C786754464,0.0,0.0,C991363637,11936714.71,11956594.11,0,0
CASH_OUT,142392.95,C1078388861,0.0,0.0,C1476213591,685100.72,407437.54,0,0
CASH_OUT,219651.76,C1167256743,0.0,0.0,C366015139,4555236.24,5626564.0,0,0
TRANSFER,1746499.66,C941320604,209.0,0.0,C275240684,75521.0,2180688.8,0,0
CASH_OUT,226804.13,C1689100758,226804.13,0.0,C689972990,364697.02,736003.89,1,0
TRANSFER,282684.47,C407432326,0.0,0.0,C1089177065,1476688.47,1076036.85,0,0
TRANSFER,436906.22,C1270175707,436906.22,0.0,C524442031,0.0,0.0,1,0
TRANSFER,443797.08,C766851336,0.0,0.0,C679235222,1770523.08,3763135.16,0,0
CASH_OUT,39048.51,C929278717,0.0,0.0,C794358930,192975.04,34524.7,0,0
CASH_OUT,170821.76,C56812069,0.0,0.0,C1446521801,6416788.6,11698172.69,0,0
TRANSFER,4481768.26,C2074526030,4481768.26,0.0,C1133721990,0.0,0.0,1,0
CASH_OUT,366030.81,C64662281,0.0,0.0,C1220911229,514551.21,2261741.99,0,0
TRANSFER,72875.23,C420215012,73416.0,540.77,C1526298704,15498.25,88373.48,0,0
CASH_OUT,68950.71,C255375298,0.0,0.0,C1501536847,426914.52,495865.23,0,0
CASH_OUT,91612.3,C349245487,0.0,0.0,C575389119,174209.7,823269.98,0,0
CASH_OUT,1158358.08,C740548252,1158358.08,0.0,C1317682776,0.0,1158358.08,1,0
CASH_OUT,129269.44,C1818899451,22467.0,0.0,C1930040331,248023.87,439646.47,0,0
TRANSFER,1566574.37,C132930221,0.0,0.0,C1255024717,8936293.93,10833791.0,0,0
CASH_OUT,294872.95,C617835757,20117.06,0.0,C363333282,330720.68,625593.64,0,0
CASH_OUT,49963.84,C294586654,0.0,0.0,C1856036778,16283169.25,13688613.94,0,0
CASH_OUT,494478.36,C998542579,218042.63,0.0,C705321061,1306261.5,1483234.11,0,0
CASH_OUT,30030.44,C936706583,0.0,0.0,C875761527,362416.81,392447.25,0,0
CASH_OUT,1974352.3,C365968372,1974352.3,0.0,C579837876,15531.71,1989884.01,1,0
CASH_OUT,86111.65,C1793151553,86111.65,0.0,C1653796300,109520.16,195631.81,1,0
